ax,ay,az
3790,5224,4102
3806,5346,4092
3886,5306,4084
3914,5232,3992
3822,5314,3988
3814,5408,4040
3918,5372,4060
3886,5286,4024
3974,5294,4096
3768,5250,4064
3890,5332,3992
4068,5332,3958
3874,5266,4132
3772,5264,4112
3902,5248,4032
3956,5238,4002
4020,5196,3984
3782,5302,4004
3934,5266,4202
3916,5350,4146
3916,5268,4012
3862,5190,4034
3894,5226,4026
3918,5276,4076
3862,5248,4038
3946,5338,4068
3962,5266,4098
3990,5318,4034
3874,5304,4064
3898,5276,4112
3914,5320,4176
3970,5274,4160
3964,5300,4102
3884,5222,3984
3958,5168,3876
3828,5362,3976
3898,5238,3992
3910,5246,4098
3898,5264,4136
3968,5274,3984
3954,5302,4110
3892,5282,4036
3860,5238,4178
3844,5106,3996
3956,5194,4108
3938,5196,4136
3968,5252,4058
3964,5252,4098
3984,5134,4078
3970,5240,3998
3946,5294,4020
3918,5320,4158
3936,5272,4168
3840,5156,4080
3876,5250,4116
3978,5188,4030
3942,5238,4050
3934,5232,4076
3968,5270,4116
3992,5262,4018
3980,5286,4042
3856,5164,3944
3916,5166,4080
3914,5232,4042
3980,5152,4070
3916,5280,3944
3910,5292,4090
3928,5306,4120
3848,5192,4040
4016,5202,3960
3930,5294,4144
3906,5324,4212
3878,5272,4052
4054,5174,3996
3978,5280,3974
3930,5354,4100
3872,5206,4076
3900,5276,4170
4004,5158,4082
3938,5156,4092
3840,5230,4052
3874,5182,3996
3934,5244,4118
4050,5204,4070
4082,5272,4106
3958,5276,4122
3858,5306,4078
3970,5234,3986
3972,5280,4038
3936,5310,4186
3906,5284,3994
3874,5272,3944
3890,5308,4028
3902,5202,4040
3872,5316,4190
3886,5240,4022
3908,5238,4120
3896,5332,4046
3970,5322,4078
3928,5234,3964
3888,5268,4140
3890,5342,4108
3946,5240,4040
3870,5250,4032
3874,5256,4086
3912,5362,4104
3898,5236,3992
3892,5292,4024
3856,5282,4022
4182,5434,3730
3872,5298,4048
3886,5246,3888
3938,5208,4034
3898,5344,4176
3874,5318,4054
3952,5260,3944
3868,5220,4054
3972,5314,4098
3952,5266,4082
3990,5176,3948
3990,5236,4002
3904,5288,4024
3938,5320,4064
3918,5262,3986
3906,5310,4090
3966,5264,4116
3968,5240,4022
3980,5310,3948
3928,5292,4054
3928,5292,4004
3984,5264,3928
3994,5350,4026
3946,5360,4052
3944,5368,4020
3918,5274,3948
4008,5336,3942
3944,5252,3972
3936,5288,3988
3964,5344,4034
3936,5318,4038
3974,5342,4024
3968,5320,4006
3948,5302,4020
3866,5342,4010
3930,5338,4000
4020,5314,4060
3964,5272,4028
3986,5272,3966
3942,5370,4040
3912,5286,4058
3922,5320,3978
4020,5300,3946
4028,5274,3938
3910,5282,4034
3866,5324,3956
3920,5304,3976
3988,5348,3942
3934,5292,4034
3982,5270,3954
3964,5276,3940
3942,5346,3960
3944,5356,3984
3934,5304,3946
4016,5432,3912
3984,5384,4054
3916,5332,4022
3976,5308,4002
3998,5330,3956
3880,5350,4092
3936,5304,3944
3996,5370,4042
3916,5366,3922
3894,5358,4012
3904,5320,4032
3994,5318,3970
3984,5318,4012
3976,5328,4006
4014,5348,3966
3980,5354,3908
3954,5294,3962
3992,5344,3992
3918,5336,4014
3916,5388,3868
3990,5338,3950
3976,5304,3940
3986,5354,3998
3944,5362,4024
3960,5360,3966
3996,5330,3902
3940,5336,4006
3898,5304,4058
3896,5380,4016
3952,5308,3936
4016,5358,3952
3904,5350,4046
3918,5396,3942
3968,5312,3912
3974,5338,3970
4012,5288,3894
3968,5352,3870
3946,5322,3904
3900,5302,3984
3948,5318,3950
3928,5292,3948
3880,5350,3954
3952,5306,3924
3916,5386,4010
3922,5436,3966
3920,5316,3906
3978,5338,3936
3904,5340,3918
3976,5360,3934
3904,5408,3874
3878,5372,3962
3930,5372,3940
3884,5366,3896
4028,5530,4000
3924,5382,3948
3972,5328,3970
3992,5304,3800
3974,5362,3908
3890,5396,3940
3978,5410,3872
3944,5358,3896
4002,5328,3948
4014,5434,3908
3878,5440,3852
3998,5336,3908
3982,5352,3946
3978,5360,3888
3602,5244,4424
3980,5394,3974
4004,5360,3918
3910,5406,3944
3990,5426,3810
4028,5400,3868
4008,5364,3878
4004,5430,3924
3980,5384,3886
4114,5404,3818
4010,5416,3824
4060,5372,3840
4086,5372,3738
3920,5386,3884
3976,5488,3982
3960,5294,3824
3950,5488,3822
4010,5396,3828
4044,5440,3840
4008,5322,3820
4032,5420,3840
4090,5376,3724
4218,5598,3806
4026,5392,3864
3960,5478,3864
4088,5410,3724
4050,5424,3918
4066,5434,3828
4040,5388,3742
4074,5426,3818
3978,5470,3788
4076,5458,3762
4134,5496,3808
4146,5452,3546
4180,5466,3386
4192,5500,3552
3990,5432,4182
4126,5336,3836
4198,5424,3670
4136,5422,3882
4040,5404,3958
4074,5412,3894
4078,5446,3658
4076,5442,3850
4080,5394,3764
4038,5452,3710
4030,5470,3752
4022,5462,3678
4110,5460,3766
4008,5438,3950
4042,5428,3944
4126,5440,3590
4098,5452,3724
4116,5452,3752
4104,5384,3766
4124,5466,3608
4072,5396,3814
4038,5424,4042
4080,5410,3770
4064,5442,3702
4074,5434,3926
4060,5424,3898
4010,5448,3932
4086,5466,3628
4070,5502,3646
4028,5526,3634
4034,5436,3836
4018,5390,3814
3990,5436,3848
3984,5424,3896
4040,5360,3830
3962,5480,3922
3946,5456,3808
4032,5454,3736
4008,5412,4020
4018,5400,3930
4018,5410,3902
4078,5432,3754
4032,5466,3694
4046,5442,3650
3932,5480,3954
3954,5468,3906
4078,5508,3782
4090,5506,3584
4012,5430,3776
4026,5500,3948
4070,5496,3790
4118,5458,3608
4072,5460,3792
4138,5430,3730
3990,5468,3874
4122,5436,3616
4034,5444,3786
4116,5440,3624
4004,5514,3800
4044,5464,3828
4012,5474,3834
4084,5410,3730
3996,5438,3798
3954,5450,3978
4014,5402,3894
4004,5428,3840
4004,5478,3716
4002,5478,3798
4054,5458,3708
4008,5524,3786
4060,5500,3708
3992,5512,3794
4028,5496,3654
4028,5482,3790
4026,5456,3752
4074,5492,3846
4048,5466,3768
4056,5530,3820
4008,5452,3754
4036,5470,3744
4034,5492,3822
3932,5438,3900
3952,5506,3938
3976,5508,3880
3988,5472,3798
3958,5458,3788
3960,5518,3718
3950,5474,3792
4044,5538,3808
3974,5526,3696
3984,5540,3688
3974,5484,3656
4072,5496,3630
3964,5510,3846
3918,5556,3806
4044,5522,3648
4072,5486,3420
4006,5498,3846
3982,5516,3820
3964,5482,3870
3972,5530,3666
3968,5510,3796
3978,5496,3794
3908,5478,3962
3936,5508,3804
3958,5498,3754
3964,5482,3644
3990,5460,3624
3944,5482,3820
3898,5512,4010
3942,5514,3788
4046,5550,3584
3964,5532,3768
3972,5538,3820
4000,5496,3808
3974,5490,3676
3974,5548,3822
3992,5546,3698
4006,5490,3684
3966,5508,3900
4028,5498,3830
3986,5466,3880
4046,5512,3746
4024,5524,3664
4044,5560,3610
4008,5500,3750
3990,5500,3818
3986,5590,3730
4048,5574,3544
3988,5492,3730
3990,5570,3624
4040,5574,3564
4038,5508,3618
3956,5488,3958
3948,5480,3896
4092,5492,3692
4044,5544,3670
3976,5484,3912
3948,5520,3924
4018,5524,3608
4058,5556,3704
3956,5516,3806
3984,5520,3828
4052,5502,3626
4028,5530,3666
3972,5460,3822
3994,5516,3864
4058,5482,3526
4008,5548,3730
3988,5464,3820
3944,5490,3812
3992,5434,3644
3996,5442,3786
3950,5516,3730
3996,5562,3638
3972,5532,3712
3976,5502,3814
4048,5526,3712
4024,5556,3708
3976,5470,3732
3968,5492,3864
4046,5526,3792
4072,5514,3674
3986,5526,3742
3972,5452,3774
4046,5502,3726
3996,5462,3764
3928,5414,3846
3956,5524,3910
4032,5532,3708
3990,5584,3576
3996,5530,3648
3996,5482,3750
3940,5482,3850
3980,5514,3880
4038,5436,3732
4008,5532,3666
3976,5480,3890
3984,5522,3820
4012,5490,3704
4006,5526,3742
4040,5502,3748
4010,5500,3688
3996,5488,3786
4042,5452,3884
4020,5488,3782
4040,5500,3692
4064,5460,3690
4020,5502,3794
4018,5494,3670
4086,5504,3640
4032,5462,3874
3968,5452,3944
4096,5504,3788
4056,5532,3688
4040,5536,3682
4052,5468,3698
4036,5474,3822
4018,5480,3774
4002,5550,3774
4056,5508,3616
4080,5508,3658
3988,5514,3832
4014,5446,3798
4022,5468,3800
4028,5480,3704
3996,5460,3874
4014,5440,3738
4046,5520,3732
3982,5532,3740
4044,5566,3710
4014,5540,3692
3998,5506,3774
4000,5490,3628
4056,5502,3628
4050,5512,3682
4076,5470,3696
4030,5428,3850
4016,5468,3870
4046,5460,3758
4092,5454,3624
4058,5482,3894
4024,5470,3768
4054,5462,3760
4038,5538,3766
4010,5506,3652
4058,5522,3714
4072,5542,3630
4012,5514,3686
4082,5498,3742
4104,5432,3646
4054,5476,3720
4040,5440,3860
4082,5410,3810
4064,5454,3758
4046,5412,3856
4044,5416,3876
4068,5486,3672
4086,5460,3646
4090,5460,3812
4054,5494,3780
4102,5452,3590
4032,5452,3900
4136,5444,3638
4120,5424,3774
3994,5428,3800
4042,5440,3924
4064,5460,3806
4084,5448,3634
4088,5462,3716
4106,5438,3730
4066,5446,3724
4096,5414,3782
4020,5472,3928
4078,5468,3714
4016,5432,3668
4102,5438,3760
4026,5478,3892
4018,5502,3760
4094,5454,3816
4126,5482,3646
4012,5412,3800
4022,5486,3856
4084,5444,3692
4100,5462,3674
4090,5488,3778
4060,5442,3856
4098,5460,3688
4076,5402,3774
4050,5412,3916
4064,5412,3788
4052,5426,3694
4038,5446,3700
4070,5434,3788
4072,5426,3802
4040,5462,3728
4026,5452,3732
4064,5396,3768
4012,5454,3800
4036,5440,3830
4034,5426,3838
4034,5518,3816
4042,5430,3716
4062,5458,3692
4038,5464,3794
4052,5436,3690
4022,5446,3740
4064,5488,3746
4038,5536,3830
4026,5524,3820
3938,5436,3984
4082,5460,3704
4056,5414,3696
4076,5462,3764
4128,5482,3748
4116,5380,3672
4072,5410,3890
4114,5336,4040
4060,5372,3912
4092,5476,3770
4038,5416,3696
4062,5440,3734
3952,5456,3740
3992,5550,3710
3990,5472,3718
3970,5494,3870
4004,5510,3806
3974,5486,3694
4056,5476,3858
4024,5412,3676
4042,5476,3776
4092,5512,3772
4020,5418,3730
4078,5410,3934
4034,5380,3910
4074,5432,3722
4084,5412,3690
4070,5376,3918
4018,5416,3886
4114,5462,3648
4064,5480,3626
4072,5376,3816
4082,5356,4016
4042,5384,3844
4072,5440,3748
4124,5418,3730
4120,5400,3694
4092,5466,3866
4100,5358,3786
4060,5360,3902
4154,5382,3892
4144,5398,3720
4060,5396,3874
4136,5350,3804
4086,5404,3782
4160,5356,3838
4038,5396,3914
4058,5362,3912
4090,5348,3728
4112,5380,3686
4110,5368,3888
4088,5376,3842
4174,5394,3646
4150,5382,3760
4082,5348,3986
4196,5414,3876
4174,5374,3564
4092,5454,3866
4168,5384,3978
4164,5386,3712
4240,5442,3540
4240,5402,3664
4192,5404,3642
4184,5370,3824
4160,5316,3868
4184,5348,3798
4176,5318,3746
4166,5338,3696
4228,5434,3632
4204,5370,3598
4204,5436,3788
4086,5426,3794
4086,5418,3898
4184,5440,3742
4132,5472,3650
4204,5376,3590
4092,5392,3806
4170,5340,3902
4132,5304,3988
4146,5250,4020
4190,5198,3938
4130,5214,4172
4216,5246,3814
4150,5226,3996
4216,5262,3836
4188,5304,3888
4216,5182,3850
4206,5264,3732
4192,5312,3758
4170,5218,3916
4134,5204,4108
4212,5206,3972
4266,5130,3894
4094,5136,4194
4134,5238,4128
4226,5208,3750
4256,5184,3730
4164,5236,3924
4214,5170,4060
4284,5144,3864
4280,5170,3814
4252,5206,3808
4276,5116,3922
4338,5130,4004
4334,5164,3816
4336,5144,3912
4334,5146,3942
4308,5078,3962
4372,5184,3940
4334,5188,3688
4522,5068,3790
4690,4990,3816
4454,5156,3510
4262,5064,3964
4298,5070,4032
4402,5042,3792
4310,5122,4030
4324,5146,4044
4386,5108,3876
4280,5118,3852
4378,5090,3804
4342,5098,3974
4342,5170,4020
4356,5048,3936
4372,5088,3998
4356,5120,3798
4452,5150,3752
4366,5126,4078
4338,5040,3920
4428,5140,3916
4428,5096,4068
4346,4992,4058
4388,5120,4144
4442,5146,3860
4372,5108,3932
4392,5104,4158
4694,4964,4174
4914,5112,3998
5174,5338,3768
5668,5400,3712
5156,5246,3168
5458,4906,3320
6146,4650,3890
5694,4642,3454
6388,4892,2956
6172,5016,2510
6614,4720,2398
6618,4834,724
7092,4162,1834
7062,3846,1774
7200,3796,1158
6768,3912,344
7434,4100,246
7712,3540,-396
7134,3464,-1710
7458,2996,-1800
7942,3542,-1768
8592,3800,-1794
8420,3562,-2774
8056,3024,-3698
8280,3572,-4296
7612,3262,-5312
6866,2684,-5706
6360,1984,-5722
6596,1958,-6206
7212,2064,-6902
7206,2448,-6880
6076,2420,-7402
5678,1902,-7528
5318,1222,-7770
4876,844,-8120
3586,848,-8398
2958,720,-8796
3154,672,-8750
3704,502,-8800
3354,258,-9294
2614,480,-9542
2394,210,-9550
1824,-216,-9874
1502,-150,-10160
1924,-438,-9674
1962,-116,-9568
1518,-36,-9694
1546,-210,-9650
1280,-492,-9488
652,-576,-9446
238,-610,-9446
346,-538,-9626
446,-430,-10168
828,-532,-10240
912,-420,-9864
210,-382,-9694
-310,-624,-9874
122,-738,-9578
492,-884,-9324
514,-572,-9432
-48,-234,-9828
100,-426,-9924
60,-1060,-9624
218,-996,-9434
308,-562,-9906
434,-390,-9896
212,-528,-9662
274,-748,-9534
172,-834,-9770
196,-794,-9932
154,-812,-9902
350,-702,-9724
96,-578,-10076
390,-682,-10124
294,-750,-9540
320,-658,-9434
304,-564,-9930
166,-536,-10184
266,-628,-9872
320,-674,-9754
350,-726,-9832
56,-500,-9912
154,-576,-9760
446,-676,-9726
420,-656,-9756
-50,-490,-10000
174,-618,-9902
406,-678,-9890
398,-660,-10004
426,-706,-9724
202,-674,-9648
84,-578,-10046
314,-604,-9824
394,-742,-9440
352,-762,-9450
154,-536,-9842
108,-670,-9874
288,-790,-9744
264,-692,-9910
328,-618,-9874
186,-682,-9712
120,-582,-9776
292,-604,-9670
320,-720,-9650
234,-640,-9844
112,-624,-9936
238,-628,-9972
342,-682,-9822
312,-696,-9650
218,-562,-9712
148,-580,-9902
362,-734,-9622
302,-634,-9834
202,-652,-9844
274,-658,-9666
330,-590,-9748
184,-584,-9932
244,-656,-9800
262,-596,-9716
334,-612,-9798
308,-646,-9774
148,-586,-9746
190,-514,-9886
348,-594,-9890
358,-712,-9772
298,-652,-9704
198,-608,-9722
120,-564,-9894
234,-612,-9816
290,-648,-9786
282,-640,-9770
294,-620,-9808
190,-590,-9896
332,-628,-9754
352,-602,-9708
394,-544,-9850
246,-614,-9876
170,-632,-9806
156,-604,-9776
368,-544,-9886
396,-666,-9822
302,-652,-9732
48,-524,-9894
172,-620,-9742
430,-632,-9654
468,-622,-9704
214,-602,-9844
170,-534,-10086
350,-596,-9880
424,-634,-9550
256,-628,-9634
142,-524,-9946
292,-570,-9850
214,-578,-9664
274,-604,-9810
386,-602,-9906
164,-532,-9920
212,-658,-9884
328,-688,-9750
338,-566,-9718
312,-550,-9766
212,-646,-9950
166,-584,-9920
222,-604,-9684
382,-590,-9498
398,-608,-9690
196,-550,-9966
190,-628,-9924
258,-702,-9876
368,-646,-9846
300,-568,-9664
276,-590,-9658
264,-596,-9796
280,-604,-9912
232,-574,-9838
324,-618,-9726
264,-590,-9872
246,-566,-9734
228,-582,-9852
268,-552,-9936
306,-640,-9838
310,-612,-9610
218,-644,-9732
250,-544,-9830
264,-606,-9832
324,-614,-9852
350,-540,-9876
380,-432,-9818
320,-554,-9730
298,-596,-9752
280,-536,-9742
228,-508,-9750
222,-548,-9756
270,-610,-9770
320,-616,-9834
404,-524,-9822
408,-598,-9868
350,-530,-9760
348,-520,-9780
474,-598,-9870
284,-582,-9872
208,-574,-9834
332,-634,-9790
388,-552,-9740
224,-590,-9696
220,-540,-9846
398,-508,-9904
484,-648,-9678
366,-614,-9878
298,-536,-9900
418,-502,-9744
272,-536,-9736
344,-618,-9742
306,-614,-9852
208,-536,-9772
354,-576,-9910
466,-548,-9724
314,-538,-9708
256,-462,-9922
226,-582,-10032
462,-552,-9860
530,-584,-9720
324,-520,-9790
226,-460,-9882
388,-576,-9682
344,-676,-9728
288,-578,-9980
284,-508,-9788
370,-554,-9670
496,-614,-9828
378,-570,-9726
50,-568,-9718
132,-582,-9924
472,-546,-9998
480,-590,-9856
248,-552,-9742
250,-518,-9860
354,-482,-9894
400,-550,-9702
394,-600,-9808
356,-562,-9732
388,-536,-9840
414,-602,-9910
366,-568,-9810
388,-532,-9730
280,-512,-9756
448,-556,-9902
318,-548,-9856
362,-520,-9736
288,-538,-9850
334,-576,-9798
402,-560,-9670
376,-482,-9734
340,-538,-9766
294,-630,-9808
322,-572,-9878
346,-494,-9826
432,-488,-9790
466,-516,-9818
326,-532,-9962
314,-552,-9874
340,-676,-9926
324,-540,-9870
306,-470,-9808
350,-680,-9854
398,-688,-9740
314,-552,-9710
298,-482,-9716
364,-652,-9868
374,-660,-9896
340,-582,-9940
406,-524,-9726
442,-512,-9766
304,-464,-9736
430,-526,-9678
470,-534,-9852
340,-550,-10022
326,-494,-9888
260,-480,-9690
182,-474,-9714
254,-570,-9908
484,-528,-9888
496,-412,-9730
322,-320,-9800
374,-494,-9792
364,-632,-9890
394,-654,-9764
320,-418,-9794
358,-318,-9638
308,-620,-9702
350,-736,-9996
300,-644,-10168
650,-374,-10062
612,-536,-9582
218,-678,-9634
26,-742,-9892
240,-708,-9790
470,-630,-9726
492,-564,-9818
338,-602,-9980
238,-526,-9870
374,-670,-9654
358,-620,-9844
422,-448,-9858
388,-396,-9652
268,-556,-9766
342,-560,-9912
458,-362,-9794
510,-368,-9684
362,-458,-9866
214,-440,-10004
370,-464,-9882
440,-484,-9946
320,-354,-9984
446,-342,-9926
360,-412,-9770
466,-454,-9644
396,-540,-9622
276,-462,-9810
322,-468,-9826
410,-580,-9784
370,-600,-9942
416,-428,-9828
454,-492,-9684
252,-522,-9910
384,-566,-9902
422,-542,-9600
282,-512,-9712
214,-528,-9932
428,-566,-9764
366,-600,-9756
304,-544,-9918
372,-490,-9812
416,-536,-9866
374,-544,-9878
366,-440,-9752
304,-410,-9810
322,-520,-9860
400,-458,-9820
446,-380,-9700
394,-404,-9714
386,-406,-9890
498,-348,-9896
398,-414,-9934
548,-454,-9856
268,-526,-9764
260,-514,-9842
454,-548,-9876
510,-568,-9800
454,-454,-9668
252,-504,-9802
344,-536,-9940
458,-452,-9736
414,-462,-9544
280,-472,-9828
354,-502,-9866
400,-466,-9834
354,-480,-9692
310,-478,-9842
412,-492,-10032
522,-416,-9888
388,-442,-9818
352,-426,-9914
420,-380,-9952
410,-392,-9852
306,-512,-9836
328,-486,-9936
422,-404,-9842
516,-378,-9678
368,-426,-9796
386,-504,-9948
494,-534,-9790
404,-452,-9748
402,-518,-9738
382,-460,-9826
372,-462,-9838
400,-542,-9766
404,-568,-9718
302,-438,-9722
376,-500,-9746
440,-516,-9794
428,-482,-9804
310,-466,-9824
398,-492,-9906
430,-484,-9858
380,-512,-9762
398,-584,-9740
376,-578,-9868
272,-530,-9764
304,-602,-9890
368,-596,-10022
352,-480,-9892
476,-522,-9666
392,-504,-9924
438,-540,-9942
498,-494,-9654
420,-534,-9694
330,-572,-9902
326,-510,-9856
436,-462,-9722
412,-594,-9730
436,-548,-9800
362,-496,-9696
200,-580,-9816
448,-604,-9790
492,-520,-9846
390,-530,-9802
442,-578,-9878
320,-604,-9876
300,-556,-9808
402,-600,-9678
306,-572,-9934
400,-450,-9834
400,-512,-9616
400,-558,-9670
310,-534,-9876
398,-464,-9754
314,-556,-9690
344,-578,-9758
432,-502,-9790
542,-454,-9786
402,-476,-9830
226,-542,-10148
394,-664,-9860
394,-610,-9856
390,-596,-9862
320,-496,-9724
308,-502,-9800
362,-616,-9748
458,-582,-9802
424,-510,-9748
356,-472,-9806
444,-528,-9870
464,-554,-9892
422,-516,-9832
440,-548,-9806
382,-562,-9930
362,-564,-9850
366,-586,-9764
336,-682,-9736
328,-558,-9814
396,-444,-9822
434,-546,-9758
410,-602,-9974
476,-590,-9836
318,-426,-9726
344,-598,-9730
308,-658,-9810
320,-572,-9776
382,-500,-9716
526,-550,-9744
400,-478,-9896
368,-514,-9838
414,-588,-9890
424,-596,-9982
374,-522,-9876
362,-432,-9820
392,-638,-9706
364,-598,-9804
418,-518,-9818
402,-548,-9828
314,-644,-9820
324,-522,-9892
504,-482,-9898
486,-514,-9892
336,-490,-9698
330,-492,-9794
492,-560,-9640
416,-582,-9754
420,-592,-9674
340,-492,-9790
382,-600,-9920
348,-590,-9858
410,-604,-9756
442,-520,-9724
220,-564,-10012
492,-532,-10014
476,-584,-9760
378,-508,-9674
406,-450,-9742
460,-538,-9720
490,-520,-9774
424,-584,-9840
284,-572,-9928
410,-590,-9934
440,-532,-9894
436,-554,-9844
362,-580,-9940
392,-538,-10064
456,-490,-9690
382,-494,-9744
500,-552,-9860
474,-536,-9756
364,-528,-9816
440,-576,-9988
390,-606,-9902
244,-612,-9750
384,-576,-9676
478,-572,-9780
502,-556,-9556
442,-500,-9666
482,-540,-9786
424,-618,-9904
400,-596,-10008
372,-532,-9742
314,-542,-9772
342,-486,-9934
428,-440,-9810
426,-426,-9772
416,-562,-9926
508,-436,-9960
508,-460,-9758
370,-514,-9744
436,-608,-9930
434,-610,-9744
462,-482,-9626
408,-606,-9844
328,-618,-10040
366,-606,-9822
374,-576,-9710
422,-568,-9852
336,-490,-9916
428,-598,-9914
438,-578,-9802
454,-474,-9762
510,-490,-9772
488,-522,-9678
332,-554,-9684
332,-600,-9810
384,-532,-9870
458,-574,-9746
494,-574,-9586
308,-546,-9654
330,-548,-9728
284,-552,-9812
338,-640,-9816
468,-660,-9938
510,-612,-9872
376,-582,-9908
428,-570,-9924
470,-608,-9782
364,-616,-9758
364,-594,-9792
478,-582,-9836
464,-492,-9762
480,-516,-9830
406,-620,-9778
348,-624,-9912
364,-538,-9984
452,-476,-9806
384,-564,-9890
292,-572,-10010
324,-514,-9794
478,-570,-9600
460,-502,-9804
428,-526,-9930
420,-518,-9774
402,-572,-9772
402,-594,-9742
364,-478,-9810
324,-480,-9722
314,-566,-9822
490,-526,-9758
486,-486,-9666
382,-524,-9826
394,-540,-9866
430,-550,-9804
466,-554,-9814
386,-580,-9806
354,-568,-9926
406,-660,-9770
368,-608,-9870
364,-642,-9840
444,-618,-9742
354,-560,-9696
304,-640,-9932
458,-630,-9954
442,-516,-9778
414,-618,-9654
406,-590,-9834
364,-466,-9802
366,-570,-9750
444,-636,-9856
346,-618,-9966
426,-514,-9842
514,-560,-9752
370,-656,-9958
342,-542,-9720
362,-512,-9568
402,-638,-9766
456,-542,-9922
474,-520,-9628
460,-508,-9654
406,-512,-9900
422,-562,-9922
380,-562,-9910
398,-572,-9818
354,-570,-9916
342,-570,-9926
396,-604,-9786
418,-680,-9746
328,-656,-9858
478,-574,-9682
414,-576,-9692
378,-684,-9898
424,-598,-9904
408,-536,-9710
368,-646,-9734
422,-586,-9984
420,-606,-9830
400,-584,-9766
384,-610,-9880
378,-522,-9808
460,-590,-9602
474,-636,-9818
388,-528,-9918
326,-572,-9718
390,-640,-9802
316,-524,-9864
444,-494,-9714
414,-486,-9676
404,-518,-9760
326,-538,-10042
416,-590,-9886
450,-488,-9750
578,-542,-9766
462,-446,-9766
446,-558,-9702
342,-612,-9672
336,-592,-9846
460,-526,-9840
446,-628,-9792
374,-638,-9862
458,-634,-9898
426,-578,-9922
472,-576,-9858
362,-506,-9908
364,-590,-9960
346,-576,-9828
446,-610,-9826
454,-596,-9760
438,-486,-9752
394,-638,-9726
324,-678,-9784
474,-590,-9780
492,-468,-9706
368,-514,-9758
354,-664,-9950
402,-546,-9862
406,-548,-9770
434,-662,-9786
264,-542,-9930
356,-584,-9828
456,-574,-9846
512,-630,-9748
420,-516,-9776
474,-508,-9708
388,-642,-9726
328,-646,-9784
346,-566,-9824
384,-496,-9824
518,-612,-9834
444,-628,-9844
426,-530,-9730
370,-528,-9838
434,-588,-9914
454,-618,-9866
348,-654,-9712
374,-626,-9794
516,-508,-9764
476,-572,-9702
396,-600,-9844
416,-668,-9858
348,-600,-9804
442,-650,-9810
350,-640,-9894
476,-498,-9780
506,-570,-9798
410,-514,-9744
328,-528,-9782
434,-606,-9712
430,-578,-9746
426,-526,-9688
348,-534,-9758
418,-498,-9828
532,-566,-9938
456,-542,-9866
420,-534,-9890
422,-568,-9986
414,-658,-9894
486,-610,-9750
416,-552,-9626
414,-572,-9620
372,-542,-9736
516,-550,-9758
466,-544,-9718
402,-582,-9936
454,-606,-9798
426,-520,-9780
424,-474,-9770
462,-562,-9762
390,-588,-9852
362,-444,-9834
384,-558,-9758
428,-534,-9920
444,-520,-10030
496,-530,-9960
564,-510,-9840
550,-556,-9704
496,-502,-9788
388,-528,-9682
262,-624,-9686
344,-616,-9686
426,-520,-9752
440,-496,-9904
570,-512,-10032
590,-476,-10010
436,-524,-9804
494,-508,-9870
400,-596,-9906
332,-612,-9852
412,-652,-9840
470,-650,-9922
504,-634,-9940
454,-518,-9758
516,-596,-9580
372,-598,-9754
530,-548,-9790
462,-414,-9690
432,-518,-9698
510,-600,-9874
528,-454,-9910
510,-432,-9712
386,-534,-9834
432,-518,-9720
