ax,ay,az
5970,-988,4486
5984,-898,4642
5970,-852,4600
5980,-956,4630
6022,-1016,4578
5986,-1088,4650
6094,-852,4782
6038,-906,4664
6018,-1026,4856
6074,-1058,4830
6036,-910,4788
6024,-874,4780
6042,-938,4748
6130,-924,4812
6192,-948,4890
6178,-1028,4860
6004,-1100,4900
5950,-1126,5032
6012,-1144,5000
5898,-1126,4922
5878,-1030,4840
5864,-1024,4824
5814,-1078,4764
5888,-1040,4746
5786,-1020,4704
5840,-934,4590
5656,-820,4310
5394,-746,4018
5154,-528,3680
4958,-502,3826
4724,-694,4210
4992,-636,5098
-32768,7190,32767
12730,-860,920
6276,1356,-680
7944,-1584,-3674
7650,-466,270
6878,-166,4664
5360,70,6920
4110,-308,6188
3944,-1304,5102
4206,-1476,5066
4358,-1414,5842
4332,-1170,6678
3768,-1018,7528
4126,-860,6916
4758,-886,6018
5390,-962,5044
5500,-1012,4824
5486,-806,5026
5110,-652,5316
4820,-654,5476
4848,-686,5558
4840,-846,5794
4886,-986,6012
4644,-1012,6262
4652,-862,6054
4736,-750,5782
4902,-808,5514
4924,-902,5394
4930,-904,5484
4810,-860,5482
4838,-866,5528
4896,-884,5502
4784,-884,5626
4678,-1104,5900
4754,-946,5766
4726,-946,5714
4674,-916,5580
4632,-888,5718
4474,-830,5836
4418,-794,5900
4170,-756,5934
4162,-828,5988
3440,-786,6756
3774,-564,6262
3752,-280,6654
3842,-632,6246
3934,-988,6062
3846,-1048,6164
3858,-832,6032
3640,-614,6124
3336,-668,6076
3308,-672,6302
3294,-674,6590
3122,-730,6652
3114,-700,6536
2844,-762,6578
2616,-790,6800
2514,-718,6964
2662,-938,7014
2634,-856,6676
2188,-852,6454
2290,-554,6952
1222,-1212,6918
1260,-1026,6618
1182,-876,6410
810,-834,6692
602,-888,7306
466,-1196,6830
44,-1194,6626
-648,-1124,6202
-934,-1082,6416
-1024,-1094,6788
-944,-1182,7010
-1050,-1094,6948
-1626,-1102,6680
-2152,-1402,6374
-2434,-1332,6414
-2734,-1238,6362
-2934,-1152,6164
-3080,-1254,6178
-2874,-1428,6146
-2810,-1144,6368
-3068,-1114,6172
-3270,-1218,6068
-3436,-1262,5848
-3366,-1276,5808
-3388,-1220,5874
-3524,-1110,5724
-3570,-1166,5616
-3678,-1144,5430
-3726,-1016,5606
-3866,-1150,5584
-3948,-1118,5532
-4086,-1350,5454
-4092,-1262,5562
-4128,-1182,5524
-4276,-1314,5412
-4382,-1358,5286
-4608,-1176,5048
-4866,-1310,5126
-5378,-1100,4910
-5814,-1628,4912
-7508,-1562,4866
-7656,-2066,4988
-6512,-2608,5252
32767,11126,-1494
-7842,-796,7564
-7098,-2824,3174
-3442,-3038,7566
-2508,-3582,8742
-4988,-3030,7828
-6344,-2268,4552
-5256,-1438,5500
-5028,-812,5102
-4766,-832,4380
-4832,-758,4176
-4880,-874,4082
-4906,-1052,4134
-4518,-1290,4718
-4460,-1176,4884
-4480,-1248,5046
-4524,-1286,4916
-4654,-1378,4702
-4738,-1328,4692
-4654,-1386,4826
-4652,-1380,4874
-4684,-1378,4818
-4704,-1264,4778
-4800,-1314,4796
-4620,-1226,4780
-4698,-1170,4774
-4526,-1148,5056
-4670,-1248,4980
-4756,-1330,4848
-4800,-1412,4886
-4842,-1308,4788
-4778,-1266,4930
-4762,-1266,4956
-4746,-1248,4864
-4630,-1226,4924
-4640,-1350,4932
-4788,-1392,4744
-4796,-1350,4730
-4692,-1336,4898
-4644,-1298,4924
-4630,-1320,4852
-4616,-1300,4850
-4666,-1254,4798
-4722,-1324,4778
-4662,-1354,4950
-4670,-1390,5010
-4714,-1410,4892
-4648,-1384,4838
-4668,-1344,4954
-4606,-1358,4924
-4580,-1358,4910
-4516,-1384,4946
-4630,-1290,4872
-4640,-1364,4878
-4648,-1384,4822
-4686,-1378,5012
-4750,-1428,5018
-4766,-1440,4928
-4846,-1402,4980
-4812,-1472,5006
-4890,-1516,5008
-4966,-1518,5044
-4968,-1538,4900
-5004,-1458,4952
-5074,-1526,4938
-5422,-1806,4930
-5916,-1990,5018
-6100,-2024,5214
-5856,-1908,5374
-5520,-1562,5518
-4348,3168,10802
-6064,4144,4776
-6966,-2400,4752
-4888,-3880,5388
-5820,-4544,6666
-7184,-3540,5414
-6524,-2470,4904
-5440,-1872,5228
-4646,-1146,4948
-4452,-896,4516
-4248,-950,4448
-4260,-1044,4578
-4332,-1218,4566
-4294,-1416,4566
-4384,-1552,4794
-4460,-1626,4804
-4646,-1692,4534
-4806,-1744,4668
-4658,-1726,4716
-4724,-1758,4916
-4584,-1624,4844
-4656,-1624,4824
-4722,-1516,4776
-4522,-1506,4646
-4578,-1514,4738
-4532,-1450,4774
-4524,-1542,4872
-4516,-1618,4992
-4628,-1672,5002
-4768,-1676,4978
-4702,-1686,5052
-4694,-1662,4996
-4726,-1604,4870
-4680,-1548,4784
-4760,-1612,4840
-4804,-1598,4884
-4684,-1580,4780
-4720,-1588,4888
-4608,-1608,4806
-4560,-1558,4886
-4578,-1598,4822
-4632,-1600,4854
-4570,-1514,4876
-4540,-1550,4810
-4656,-1562,4950
-4704,-1598,4864
-4648,-1608,4884
-4504,-1592,5022
-4566,-1580,4806
-4672,-1648,4816
-4710,-1726,4910
-4550,-1660,4988
-4502,-1572,4910
-4604,-1542,4808
-4546,-1538,4794
-4514,-1538,4940
-4608,-1562,4870
-4624,-1574,4892
-4754,-1612,4992
-4620,-1664,5106
-4702,-1682,4950
-4748,-1598,4984
-4694,-1600,4950
-4666,-1644,5012
-4670,-1634,4978
-4702,-1628,5012
-4782,-1676,5040
-4862,-1698,5168
-5096,-1884,5290
-5336,-2130,5486
-5450,-2138,5756
-5342,-1904,5814
948,562,11704
-5882,-1642,7974
-5396,-3686,4544
-3618,-3610,6764
-3666,-3260,8542
-3758,-2908,8656
-3332,-1744,7070
-2844,-1146,6316
-3254,-686,5960
-3200,-976,5334
-3480,-1116,4994
-3526,-1342,5342
-3708,-1500,5334
-3686,-1492,5404
-3604,-1608,5482
-3698,-1622,5540
-4008,-1616,5470
-3898,-1676,5202
-3980,-1658,5214
-3858,-1632,5402
-4010,-1510,5322
-3834,-1572,5198
-3860,-1500,5398
-3792,-1496,5462
-3648,-1552,5560
-3516,-1518,5782
-3506,-1482,5798
-3544,-1428,5756
-3720,-1470,5568
-3872,-1528,5450
-3852,-1586,5554
-3704,-1510,5630
-3578,-1472,5734
-3720,-1498,5622
-3806,-1576,5550
-3754,-1538,5490
-3754,-1476,5432
-3756,-1472,5358
-3732,-1498,5438
-3718,-1514,5480
-3724,-1478,5504
-3702,-1614,5518
-3668,-1580,5624
-3678,-1528,5654
-3650,-1570,5662
-3694,-1590,5662
-3778,-1644,5718
-3632,-1580,5664
-3632,-1586,5622
-3700,-1542,5586
-3712,-1592,5632
-3624,-1610,5592
-3654,-1584,5524
-3748,-1592,5450
-3702,-1662,5410
-3764,-1576,5382
-3794,-1606,5460
-3802,-1604,5626
-3682,-1598,5706
-3774,-1604,5586
-3832,-1604,5638
-3814,-1620,5752
-3822,-1626,5592
-3682,-1540,5742
-3726,-1520,5644
-3700,-1408,5518
-3768,-1466,5522
-3732,-1446,5530
-3642,-1444,5476
-3748,-1382,5576
-3754,-1444,5618
-3810,-1566,5774
-3988,-1622,5734
-3898,-1578,5754
-3954,-1662,5852
-4112,-1858,5950
-4232,-2038,6438
-4212,-1990,6852
-4254,-1562,6722
-4400,-1192,6224
12504,-148,9182
-7900,-5884,8304
-3220,-2454,10016
-2030,-3262,8336
-1622,-3008,8060
-2064,-2580,7822
-2384,-1892,7258
-2798,-1026,6638
-3078,-760,5970
-3352,-932,5524
-3598,-1134,5228
-3852,-1450,4830
-3784,-1540,5044
-3420,-1442,5388
-3438,-1444,5580
-3436,-1562,5718
-3586,-1602,5642
-3362,-1528,5858
-3322,-1482,5936
-3490,-1390,5702
-3542,-1314,5542
-3460,-1394,5688
-3352,-1352,5812
-3274,-1440,5726
-3378,-1442,5848
-3240,-1432,5942
-3370,-1460,5816
-3330,-1468,6032
-3428,-1526,5914
-3482,-1460,5790
-3526,-1482,5792
-3470,-1480,5742
-3312,-1418,5840
-3286,-1326,5892
-3152,-1284,5948
-3244,-1328,5956
-2910,-1302,6006
-2874,-1172,5902
-2984,-1248,5724
-3322,-1318,5688
-3572,-1500,5608
-3728,-1516,5126
-3470,-1392,5852
-3014,-1358,6396
-3014,-1478,6304
-3078,-1444,6170
-3126,-1416,6124
-2960,-1438,6140
-2892,-1396,6106
-2564,-1186,5956
-2226,-1178,6268
-2890,-1336,5298
-2738,-1238,5832
-2618,-1578,7224
-2518,-1378,6304
-2434,-1154,6256
-1834,-1328,6986
-2130,-1254,6686
-2502,-1006,6664
-2238,-1378,6482
-1924,-1702,6768
-1596,-990,6888
-3186,-878,6966
-1838,-1132,6594
-1504,-1404,6066
-1490,-1188,6254
-1278,-1268,6500
-1566,-1558,6574
-1508,-1472,6568
-1236,-1440,6372
-1072,-1370,6158
-1124,-1462,6164
-996,-1372,6562
-1198,-1452,6470
-1282,-1530,6522
-1398,-1568,6682
-1362,-1310,6788
-1458,-1356,6812
-1326,-1518,7074
-1376,-1514,7546
-1296,-1480,7530
-1730,-1346,7522
-1400,-1044,7772
9984,17876,18446
-4780,-2906,14740
-7072,1122,18094
-7068,-2348,13648
-4438,356,7424
-338,1648,3570
2150,384,2464
1392,-1076,4914
8,-1902,7796
-1196,-1874,8710
-1194,-1390,8244
-950,-1316,7130
-656,-1178,6528
-380,-1208,6386
-430,-1342,6254
-624,-1270,6316
-660,-1076,6426
-764,-804,6428
-784,-826,6422
-730,-1020,6534
-700,-1200,6496
-574,-1276,6476
-684,-1232,6526
-672,-1052,6952
-720,-1134,7154
-612,-1242,7092
-618,-1380,7020
-616,-1368,6922
-454,-1170,6774
-578,-1088,6894
-606,-1178,7084
-606,-1276,7050
-518,-1242,6894
-628,-1170,6788
-636,-1138,6856
-588,-1094,6720
-630,-1036,6858
-612,-1218,6882
-612,-1302,6824
-524,-1312,6702
-576,-1252,6876
-572,-1200,6764
-604,-1154,6666
-524,-1042,6624
-676,-1092,6798
-736,-1204,6736
-582,-1250,6712
-614,-1132,6712
-592,-1102,6928
-612,-1234,6864
-422,-1170,6730
-438,-1086,6782
-396,-1232,6870
-588,-1412,6996
-632,-1446,7052
-590,-1260,6914
-456,-1158,6836
-576,-1270,6840
-518,-1302,6754
-466,-1246,6830
-562,-1092,6838
-516,-1100,6930
-450,-1240,6832
-312,-1256,6882
-404,-1128,6932
-290,-1110,6732
-278,-1142,6590
-18,-1094,6618
178,-1114,6622
-2,-1350,6688
-152,-1518,6832
30,-1550,6710
116,-1630,6464
264,-1542,5834
368,-1352,4820
234,-788,4366
-92,-476,5724
-2964,-798,9926
11856,-1208,-2376
4498,-962,-1104
2388,-232,658
2596,78,3422
-928,-782,7432
-1718,-878,10864
-132,-534,10370
420,-910,7230
1676,-838,5042
1690,-1364,4866
1240,-1618,6454
690,-1678,7760
614,-1508,7836
696,-1424,7398
806,-1438,6824
868,-1366,6382
680,-1266,6486
584,-1088,6736
426,-1000,6980
410,-916,6904
462,-1018,6894
622,-1200,6848
686,-1256,6742
558,-1324,6940
630,-1294,7156
570,-1302,7060
686,-1474,7002
784,-1458,6750
726,-1324,6738
718,-1208,6880
590,-1232,7076
736,-1314,6926
874,-1364,6732
650,-1400,6800
614,-1326,7060
676,-1220,6976
710,-1314,6828
576,-1456,6908
648,-1336,6938
724,-1282,6792
584,-1322,6790
518,-1218,6894
708,-1172,6818
698,-1236,6828
620,-1358,6794
594,-1376,6880
554,-1242,6970
642,-1224,6908
638,-1312,6860
674,-1426,6898
618,-1378,6890
690,-1308,6866
622,-1344,6996
654,-1428,7072
764,-1414,6948
732,-1362,6916
648,-1354,6790
604,-1334,6952
608,-1304,6938
724,-1328,6778
730,-1302,6800
664,-1426,6958
738,-1478,7118
770,-1434,6958
824,-1470,6834
826,-1404,6874
912,-1358,6806
988,-1334,6622
1132,-1302,6204
1202,-1206,5968
1224,-1226,5726
1100,-1204,5582
954,-1340,5706
416,-1130,6310
-32768,-4442,32767
12578,-4242,-1936
10226,2590,-6286
2636,36,-478
4074,212,1790
30,-1190,6354
-2000,-1498,10696
-174,-926,11906
996,-1104,7764
2106,-1090,4352
2716,-1770,4164
1786,-2140,6374
1182,-2332,7782
1136,-2132,8042
1256,-1870,7402
1628,-1480,6558
1618,-1448,6120
1508,-1418,6294
1192,-1360,6698
1070,-1240,7286
944,-1254,7318
1058,-1498,7072
1096,-1602,7042
1106,-1594,7030
1200,-1542,6728
1292,-1534,6620
1224,-1580,6688
1214,-1534,6726
1270,-1682,6464
1232,-1568,6620
1262,-1548,6716
1366,-1512,6860
1296,-1590,6864
1292,-1524,6858
1286,-1476,6838
1256,-1524,6844
1250,-1550,6718
1286,-1632,6824
1242,-1600,6978
1188,-1552,6826
1204,-1548,6594
1196,-1436,6664
1142,-1366,6848
1206,-1382,6830
1212,-1566,6758
1244,-1592,6730
1222,-1472,6840
1084,-1444,6878
1150,-1618,6970
1220,-1640,6824
1368,-1614,6662
1162,-1502,6738
1166,-1412,6880
1246,-1402,6856
1306,-1492,6664
1224,-1518,6728
1188,-1596,6938
1200,-1604,7014
1250,-1536,6682
1362,-1492,6620
1118,-1612,6870
1224,-1584,6998
1336,-1538,6878
1294,-1546,6546
1114,-1536,6720
1098,-1516,6906
1176,-1428,6960
1250,-1454,6700
1186,-1590,6694
1126,-1602,6868
1188,-1474,6786
1192,-1468,6800
1236,-1612,6870
1196,-1590,6862
1158,-1612,6770
1152,-1534,6842
1138,-1506,6866
1162,-1506,6936
1226,-1530,6894
1122,-1594,6996
1214,-1646,6960
1272,-1608,6910
1286,-1500,6752
1350,-1550,6768
1490,-1468,6648
1446,-1472,6560
1616,-1454,6500
1724,-1426,6264
1680,-1492,6172
1706,-1522,5966
1554,-1554,5210
1512,-1244,4336
1218,-1020,5692
9500,1770,2988
10824,-3784,-3108
4082,30,848
4060,736,1692
1700,-390,2956
-96,-1604,6682
194,-1518,10152
1596,-1632,9980
1364,-1736,7494
2076,-1636,4992
2226,-1676,5068
1768,-1692,6932
1516,-1668,7848
1552,-1592,7876
1746,-1400,6856
1992,-1350,6148
1754,-1480,6306
1566,-1404,6696
1422,-1310,6956
1340,-1234,7164
1256,-1376,7042
1394,-1492,6948
1376,-1432,6802
1548,-1384,6642
1536,-1478,6738
1608,-1502,6714
1572,-1496,6736
1600,-1502,6786
1658,-1518,6666
1584,-1536,6892
1572,-1450,7014
1648,-1458,6724
1776,-1490,6528
1676,-1446,6794
1650,-1352,6924
1632,-1408,6846
1700,-1478,6532
1744,-1454,6434
1560,-1482,6820
1534,-1522,6930
1606,-1534,6820
1644,-1508,6766
1522,-1482,6822
1514,-1522,6808
1528,-1440,6632
1600,-1320,6686
1436,-1388,6866
1410,-1488,6954
1572,-1410,6808
1604,-1430,6656
1548,-1392,6780
1484,-1508,6942
1466,-1512,6986
1594,-1582,6804
1652,-1636,6678
1468,-1726,6776
1570,-1648,6866
1598,-1542,6744
1610,-1498,6674
1504,-1452,6842
1532,-1444,6938
1730,-1422,6672
1758,-1426,6618
1742,-1484,6664
1796,-1492,6746
1744,-1428,6744
1704,-1442,6914
1694,-1560,7014
1630,-1554,6888
1632,-1542,6738
1568,-1508,6758
1510,-1488,6770
1508,-1448,6812
1616,-1482,6582
1590,-1458,6536
1748,-1276,6532
1660,-1376,6604
1794,-1418,6584
1794,-1406,6560
1840,-1468,6724
1826,-1566,6726
1956,-1536,6754
1942,-1596,6962
1670,-1672,7558
1506,-1748,7852
-1468,5668,-27046
2052,586,10226
-5036,-5648,16736
-3788,-5140,15270
-2084,-1756,8060
1156,-484,3536
2910,42,2854
1522,-674,5470
1156,-1332,7676
648,-1896,8178
574,-1886,7326
1204,-1686,6426
1108,-1730,6270
1048,-1796,6588
886,-1750,6920
608,-1646,7100
650,-1508,7018
818,-1440,6778
974,-1618,6434
1182,-1696,6300
1032,-1682,6534
924,-1676,6736
1024,-1630,6762
994,-1580,6694
980,-1542,6836
1064,-1430,6906
996,-1510,6926
1036,-1576,6930
1184,-1502,6882
1206,-1642,6928
1068,-1730,6966
1120,-1780,7002
988,-1754,6836
1028,-1628,6836
1012,-1492,6682
930,-1476,6648
988,-1458,6716
992,-1462,6774
984,-1578,6636
1062,-1706,6760
982,-1790,6868
1092,-1598,6798
1116,-1562,6666
1032,-1618,6732
950,-1526,6936
964,-1402,6942
1052,-1460,6728
1100,-1572,6716
1054,-1640,6846
958,-1552,6984
1146,-1590,6772
1288,-1596,6734
1144,-1666,6912
1086,-1558,6914
1126,-1462,6762
1114,-1452,6704
1038,-1510,6840
1116,-1502,6840
1126,-1594,6720
1244,-1410,6642
1206,-1408,6630
1034,-1498,6852
1194,-1494,6724
1360,-1492,6600
1272,-1482,6536
1290,-1662,6738
1174,-1638,6850
1122,-1444,6700
1300,-1412,6580
1428,-1490,6696
-2512,-1764,6956
382,-572,8138
538,-1128,7356
1634,-1548,6340
1780,-1648,6286
1254,-1532,6602
730,-1504,7382
1004,-1480,7318
1218,-1524,6928
1330,-1470,6480
1352,-1338,6150
1266,-1316,6458
1056,-1262,6662
1054,-1118,6734
930,-1038,6688
1084,-988,6716
1100,-1152,6832
1026,-1168,6844
1022,-1282,6786
998,-1196,6784
990,-1112,6848
1024,-982,6890
1212,-1090,6600
858,-1032,7494
990,-832,8206
1248,-906,7212
1454,-1582,6130
1404,-1394,6726
1146,-1424,7320
1000,-1780,7438
1082,-1700,7688
418,-1520,6950
1156,-2212,5552
1298,-962,5054
2958,-1240,6590
1802,-928,7170
1508,-1712,6988
1550,-1936,6268
1754,-1876,5588
1856,-1526,5646
1644,-1530,6652
1702,-2156,7296
2252,-1892,6894
2648,-1328,5816
3686,-1068,4758
3262,-1252,6238
3368,-1684,7028
3796,-1660,7260
4312,-1590,6706
4858,-1380,5658
4350,-1300,5444
4668,-1272,6204
4974,-1100,6756
4862,-1060,5882
5412,-812,4284
6098,-496,3936
5458,-510,4246
5722,-754,4522
6572,-666,3994
6110,176,2108
4772,-70,984
2678,160,452
-3412,-326,2558
19250,3042,-3184
7726,-1064,4910
6638,-370,3294
7340,-106,3826
5878,-1246,3872
7660,306,3284
8232,-274,3052
10468,322,4482
9480,76,2820
7484,414,2328
6826,312,2640
6120,-104,3144
6404,-748,3694
6164,-140,3388
6822,-84,2556
6774,182,2100
7038,56,2372
7192,114,2754
7420,-64,2772
7686,-34,2614
7850,-74,2702
7800,-170,2998
7650,-284,3288
7484,-328,3204
7494,-246,3032
7352,-194,3042
7252,-314,3276
7260,-276,3314
7272,-256,3086
7432,-172,2916
7606,-40,2874
7496,-92,3176
7220,-212,3198
7364,-224,3234
7496,-206,3036
7590,-206,3244
7712,-268,3514
7816,-204,3474
7832,-292,3486
7796,-262,3336
7782,-238,3068
7720,-276,3068
7706,-360,3296
7676,-326,3168
7778,-162,3150
7842,100,2996
7970,-432,2546
6904,754,2356
7980,-274,2484
7438,184,2526
7562,-442,2448
5712,84,2278
5632,-552,1794
3460,20,1936
3226,290,774
2026,904,-476
-606,220,-334
-1580,-1594,734
202,-1006,814
3818,13026,-19160
18582,3390,9868
9520,-842,5146
8162,-118,4912
7262,1040,4532
7036,540,3850
7528,382,2572
7938,20,2108
8042,194,2312
7986,232,2752
7526,402,3072
7418,144,2970
7698,98,2936
7692,58,2750
7566,-118,3078
7844,-134,3170
7824,46,2646
7930,246,2372
8008,318,2544
7844,184,3138
7618,-40,3896
7236,80,4314
6788,134,3560
6386,-296,2708
6868,-94,2472
7484,118,2714
6678,326,3266
6612,-344,3764
6764,-64,3936
6834,-122,3608
7034,-34,3248
7116,-86,3250
7092,-172,3700
7090,-270,3866
7114,-274,3682
7178,-270,3480
7310,-204,3202
7292,-212,3376
7266,-216,3620
7208,-238,3618
7112,-216,3550
7238,-244,3398
7254,-310,3548
7412,-300,3720
7514,-286,3874
7894,-314,3858
8080,-264,3672
8130,-294,3618
8014,-100,3652
8124,-710,3590
7306,-276,3754
8834,48,3344
7190,-782,2742
8036,-582,2530
6688,-850,2646
7500,-816,2502
6002,-1018,2116
4480,322,2466
4194,-748,1424
3078,26,1294
3464,-18,938
2922,146,486
398,442,-154
-2176,122,-1884
1348,-626,-480
-32768,15554,-8688
4598,2812,5616
6794,-1294,5340
6480,-700,4798
7818,790,2388
6714,770,5128
6998,468,3628
7346,318,3296
7612,248,3016
7656,494,2838
6928,568,3076
6810,282,3592
7288,274,3268
7444,174,2844
7360,-304,2602
7440,216,3066
7834,-152,3208
7094,322,3942
6480,244,3752
6616,-390,4066
7578,100,3574
6856,404,4178
5980,6,5076
5196,-8,5562
4994,22,5136
4684,-122,4576
5422,-148,5108
6518,14,5354
5068,300,5444
4756,8,6100
4438,-28,6066
3566,-168,5774
3634,52,5904
2784,172,6418
2038,-58,7504
2510,-128,6910
2834,226,6682
2462,318,7088
2192,94,6668
1170,-88,8094
764,214,7528
940,-636,6308
1748,68,7548
2294,484,6998
1982,236,6916
2168,-232,7718
1736,-66,6880
836,188,7326
868,-152,7654
908,-4,7910
766,-530,7750
542,-392,7290
-186,-314,7794
-30,-700,7524
-178,-854,7292
-126,-1060,7222
-260,-966,6748
-90,-926,6636
-680,-1404,6850
-242,-1038,6452
-810,-1634,6358
-1146,-1638,6140
-1392,-2576,5936
-2000,-2032,7120
-1030,-1500,6666
-1848,-2390,6982
-1910,-2100,6804
-1892,-1682,6360
-1750,-1672,6426
-1938,-1716,6304
-1768,-1422,6238
-1694,-1218,5706
-1690,-1014,5194
-1742,-776,4934
-1678,-618,5010
-2028,-330,5050
-1776,-296,4828
-1596,-254,3952
-930,128,2868
-428,250,652
968,300,-530
1544,-98,-654
-2620,-1510,1118
-32768,10998,30744
-6020,-11778,7512
-4946,-134,9974
-2584,-430,7702
-3126,224,7068
-3198,-316,5328
-2824,-352,5142
-3698,-552,4720
-4498,-486,5064
-4912,-824,5392
-4748,-440,5716
-4762,-538,5196
-4528,-572,5102
-4674,-400,5480
-4326,-592,5450
-4494,-528,5050
-4512,-684,4948
-4420,-606,4766
-4552,-562,5060
-4336,-618,5084
-4492,-798,5390
-4360,-716,5176
-4454,-624,5326
-4392,-698,5318
-4406,-692,5334
-4376,-624,5286
-4362,-634,5120
-4332,-596,5424
-4156,-540,5324
-4060,-652,5274
-4242,-562,5310
-4250,-520,5156
-4178,-556,5312
-4134,-604,5268
-4098,-650,5408
-4194,-664,5354
-4220,-602,5248
-4092,-606,5464
-4148,-630,5494
-4064,-624,5596
-4122,-518,5500
-4268,-524,5334
-4198,-480,5130
-4116,-516,5356
-4246,-534,5490
-4256,-558,5434
-4308,-498,5532
-4276,-566,5614
-4186,-582,5724
-4134,-564,5616
-4270,-542,5532
-4414,-424,5476
-4392,-500,5638
-4288,-508,5860
-4430,-522,6172
-4468,-502,6102
-4638,-634,5952
-4674,-552,5904
-4602,-422,5738
-4438,-342,5488
-4072,-290,5400
-3820,-152,5166
-3622,-50,4806
-3334,46,4714
-2898,200,4400
-2284,294,3996
-1476,316,3650
-722,374,2932
-238,232,1850
442,252,778
466,130,-460
-1658,-954,1028
-32768,10498,32767
-3176,-13062,4650
-4830,-2280,7194
-3538,100,7738
-3416,674,6474
-2878,-192,5838
-2296,-562,4474
-2990,-792,4188
-4410,-696,5008
-4868,-590,5332
-4722,-880,5216
-4520,-766,5138
-4550,-526,5342
-4582,-500,5438
-4516,-638,5370
-4364,-346,5104
-4344,-392,5108
-4264,-378,5038
-4214,-412,5266
-4248,-508,5380
-4298,-386,5270
-4364,-524,5176
-4322,-402,4894
-4368,-384,4840
-4264,-352,5020
-4282,-446,5174
-4328,-424,5346
-4400,-474,5296
-4410,-394,5298
-4406,-460,5634
-4284,-498,5604
-4422,-456,5440
-4352,-444,5416
-4338,-406,5428
-4374,-426,5418
-4228,-416,5446
-4218,-400,5448
-4228,-418,5492
-4266,-364,5530
-4182,-388,5526
-4252,-338,5574
-4234,-312,5636
-4258,-386,5620
-4210,-414,5562
-4242,-312,5744
-4300,-366,5814
-4210,-368,5718
-4098,-344,5700
-3920,-336,5650
-3808,-374,5536
-3862,-316,5410
-3872,-218,5504
-3606,-244,5460
-3736,-158,5322
-3436,-122,5276
-3114,-34,5104
-2626,34,5178
-2070,62,5502
-1552,-26,5566
-1264,-100,5270
-1186,-154,5068
-1194,-158,4496
-1106,104,3888
-272,256,2794
234,54,1938
880,-184,1206
430,-922,1724
-4350,-1798,10522
-200,3530,18454
2498,-2350,9272
608,-450,5806
972,572,8376
672,374,6952
482,124,6788
372,-74,6304
-8,-88,6458
-418,-308,7306
-324,164,7360
72,-200,7168
418,-98,7022
-40,-108,6438
-216,-30,7038
-468,284,8312
56,-78,7952
440,-350,6808
-112,-382,6232
-410,-180,6966
-152,-234,8062
32,-606,7310
-108,-746,6906
-344,-450,6440
-552,-452,7004
-184,-572,6790
30,-536,6800
176,-480,6828
-90,-602,6828
-190,-574,6612
-168,-470,6618
6,-486,6886
82,-568,6606
0,-608,6466
-54,-542,6602
138,-608,6828
344,-624,6994
316,-578,7094
114,-652,7368
40,-540,7420
154,-570,7508
128,-536,7432
138,-582,7552
108,-548,7440
232,-634,7512
350,-600,7602
374,-720,7674
496,-858,7438
616,-750,7524
554,-900,7144
670,-772,6870
634,-770,6614
656,-772,6578
568,-684,6072
436,-644,5850
526,-552,5374
726,-256,4768
908,156,4158
1354,398,3454
1630,498,2138
1612,722,818
818,704,-676
278,154,-1434
1454,-2002,2528
-18448,1804,32767
3018,-7964,-3630
146,2106,9556
1088,1716,9378
56,474,7416
100,272,6308
740,-118,5840
308,-52,6506
-188,-256,7204
-124,-414,7842
38,-588,7824
-146,-468,7866
-20,-266,8206
-26,-576,7594
-64,-532,7588
-414,-128,7446
-432,320,7304
-198,-164,6850
174,-42,6886
110,-70,7278
-86,-32,6836
-94,318,6570
48,184,6358
430,134,6358
574,90,6254
790,264,6330
942,356,6210
966,294,6464
1010,270,6648
996,264,6680
1224,308,6626
1314,260,6678
1376,298,6646
1176,364,6574
1034,378,6664
2442,-78,6440
3230,-372,7322
2532,-10,7346
1964,342,7794
2548,382,7414
1516,226,7066
2416,-124,5682
2742,-522,5974
2648,260,7078
3032,222,6656
2688,-140,5136
4398,682,5628
3750,310,4796
2752,48,6650
3106,194,8054
4090,320,8336
4656,370,7912
3744,8,7076
3402,-448,6290
3232,-854,6490
2882,-982,7654
2400,-1020,8424
2278,-1174,8302
2510,-852,6366
2906,-1504,6648
3120,-1900,7252
1250,-2342,5998
2290,-3054,5626
2556,-2942,4796
2280,-3396,4532
2774,-3030,5598
2414,-3322,5086
2326,-3490,4806
2124,-3718,5742
2280,-4114,5926
2852,-4166,5848
3624,-2732,7736
1932,-4576,5050
2694,-4980,5202
2922,-5072,6238
3050,-4446,5540
3060,-4266,5304
2920,-5532,4694
3220,-5588,4378
2862,-4702,4510
2942,-3860,4456
3022,-4376,3768
2936,-5450,3524
2032,-6020,3386
2092,-4874,3482
1938,-4270,3584
1434,-3556,3358
730,-2960,3136
990,-1798,2288
1092,-656,1082
1806,-910,838
3746,-2536,1340
4736,-6320,2256
4944,-12094,6014
4282,-13850,10058
828,-10000,7678
524,-8138,7120
956,-7694,7654
790,-5962,6476
1322,-4864,5440
1604,-3950,4838
1544,-4166,4692
1614,-4572,4534
1668,-4970,4570
1542,-5212,4624
1570,-5138,4770
1558,-5284,4936
1546,-5692,4952
1674,-5740,4970
1570,-5586,5080
1384,-5452,4966
1248,-5512,5000
1456,-5308,4964
1564,-5256,4916
1416,-4992,4936
1550,-4654,4920
984,-6002,5576
1458,-5890,4762
2002,-4954,4908
1966,-5586,4946
2328,-5126,4814
2560,-4790,4750
2894,-4700,4712
